src,src_pagerank,src_betweenness,src_closeness,src_triangle_count,dst,dst_pagerank,dst_betweenness,dst_closeness,weight
waterline,0.1784835,0,0.3,11,waterline-schema,0.16685677499999998,0,2,0.1111111111111111
waterline,0.1784835,0,0.3,11,waterline-criteria,0.18846802499999998,0,2,0.1111111111111111
sails-disk,0.15255,0,0.3684210526315789,6,waterline-criteria,0.18846802499999998,0,2,0.16666666666666666
machine,0.22162266964285712,0,1,3,switchback,0.2539022886160714,0,2,0.16666666666666666
reportback,0.1601775,0,0.55,9,switchback,0.2539022886160714,0,2,0.25
waterline,0.1784835,0,0.3,11,switchback,0.2539022886160714,0,2,0.1111111111111111
sails-util,0.15255,0,0.3846153846153846,3,switchback,0.2539022886160714,0,2,0.16666666666666666
waterline,0.1784835,0,0.3,11,anchor,0.16685677499999998,0,0.36,0.1111111111111111
sails,0.15,0,0.2925824175824176,37,sails-stringfile,0.15255,0,1.5,0.02
sails-hook-orm,0.15255,0,0.26609442060085836,9,rttc,0.2098800448660714,0,2,0.2
machine,0.22162266964285712,0,1,3,rttc,0.2098800448660714,0,2,0.16666666666666666
sails,0.15,0,0.2925824175824176,37,rttc,0.2098800448660714,0,2,0.02
sails-hook-sockets,0.15255,0,0.375886524822695,5,machinepack-urls,0.16852392857142856,0,0.6,0.14285714285714285
sails-generate,0.15255,0,0.3660130718954248,35,merge-defaults,0.8295434953124999,0,2,0.058823529411764705
captains-log,0.18403771875000002,0,0.75,3,merge-defaults,0.8295434953124999,0,2,0.25
reportback,0.1601775,0,0.55,9,merge-defaults,0.8295434953124999,0,2,0.25
sails-generate-adapter,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate-api,0.1576275,0,1.3333333333333333,5,merge-defaults,0.8295434953124999,0,2,0.3333333333333333
sails-generate-backend,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate-controller,0.1576275,0,0.875,3,merge-defaults,0.8295434953124999,0,2,0.25
sails-generate-frontend,0.1576275,0,1,5,merge-defaults,0.8295434953124999,0,2,0.3333333333333333
sails,0.15,0,0.2925824175824176,37,merge-defaults,0.8295434953124999,0,2,0.02
sails-generate-new,0.1576275,0,0.32967032967032966,6,merge-defaults,0.8295434953124999,0,2,0.2
sails-generate-model,0.1576275,0,0.8571428571428571,3,merge-defaults,0.8295434953124999,0,2,0.3333333333333333
sails-generate-gruntfile,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate-generator,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate-views-jade,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate-views,0.1576275,0,1.5,3,merge-defaults,0.8295434953124999,0,2,0.5
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-views-jade,0.1576275,0,1.5,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-views,0.1576275,0,1.5,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-sails.io.js,0.20228862499999997,0,1.5,0.058823529411764705
sails-generate-frontend,0.1576275,0,1,5,sails-generate-sails.io.js,0.20228862499999997,0,1.5,0.3333333333333333
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-model,0.1576275,0,0.8571428571428571,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-gruntfile,0.1576275,0,1.5,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-generator,0.1576275,0,1.5,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-frontend,0.1576275,0,1,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-controller,0.1576275,0,0.875,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-backend,0.1576275,0,1.5,0.058823529411764705
sails-generate,0.15255,0,0.3660130718954248,35,sails-generate-adapter,0.1576275,0,1.5,0.058823529411764705
karma,0.15,0,0.2646370023419204,2,dom-serialize,0.15554347826086956,0,1.25,0.043478260869565216
gulp,0.15,0,0.2800632911392405,2,liftoff,0.1598076923076923,0,0.2893081761006289,0.07692307692307693
karma,0.15,0,0.2646370023419204,2,useragent,0.15554347826086956,0,0.8,0.043478260869565216
request,0.39340198363308027,0,0.46258503401360546,7,aws4,0.16592282236395994,0,0.8,0.047619047619047616
restify,0.15,0,0.4033149171270718,3,lru-cache,0.5595712531653837,6,1.5,0.05
cross-spawn-async,0.30609708935361657,4,0.43999999999999995,0,lru-cache,0.5595712531653837,6,1.5,0.5
useragent,0.15554347826086956,0,0.8,0,lru-cache,0.5595712531653837,6,1.5,1
aws4,0.16592282236395994,0,0.8,0,lru-cache,0.5595712531653837,6,1.5,1
read-pkg-up,0.229928984416703,0,0.33783783783783783,2,read-pkg,0.24768920771762748,3,0.4313725490196078,0.5
sinopia,0.15,0,0.3179791976225854,7,express-json5,0.1551,0,0.75,0.04
npm-check-updates,0.15,0,0.3180555555555556,6,json-parse-helpfulerror,0.2028370894340588,0,2,0.05555555555555555
read-package-json,0.2153117934151786,0,0.4363636363636364,5,json-parse-helpfulerror,0.2028370894340588,0,2,0.25
gulp-if,0.16416666666666666,0,0.39285714285714285,2,gulp-match,0.19651388888888888,2,0.5555555555555556,0.3333333333333333
walk-sync,0.17674426339285715,0,0.42857142857142855,0,matcher-collection,0.3002326238839286,4,0.5555555555555556,1
yeoman-doctor,0.15455357142857143,0,0.3032258064516129,4,twig,0.1664213169642857,0,0.5333333333333333,0.125
gulp-load-plugins,0.15,0,0.25946969696969696,0,multimatch,0.19493662774725273,0,0.6428571428571428,0.25
mem-fs-editor,0.1536748608763032,0,0.4936708860759494,6,multimatch,0.19493662774725273,0,0.6428571428571428,0.1
forever,0.15,0,0.20815264527320038,6,forever-monitor,0.1585,0,0.21862871927554983,0.06666666666666667
init-package-json,0.15595758928571427,0,0.484375,5,promzard,0.16657049386160713,0,1,0.125
waterline,0.1784835,0,0.3,11,prompt,0.22902152499999998,0,0.379746835443038,0.1111111111111111
flatiron,0.1585,0,0.3225806451612903,1,prompt,0.22902152499999998,0,0.379746835443038,0.25
sails,0.15,0,0.2925824175824176,37,prompt,0.22902152499999998,0,0.379746835443038,0.02
sails-hook-orm,0.15255,0,0.26609442060085836,9,prompt,0.22902152499999998,0,0.379746835443038,0.2
inquirer,0.20799453398593165,0,0.6170212765957447,20,readline2,0.16359964260677243,0,1,0.07692307692307693
promzard,0.16657049386160713,0,1,1,read,0.34444269275793643,1,2,1
init-package-json,0.15595758928571427,0,0.484375,5,read,0.34444269275793643,1,2,0.125
prompt,0.22902152499999998,0,0.379746835443038,5,read,0.34444269275793643,1,2,0.16666666666666666
npm,0.22980133928571428,0,0.4296482412060302,48,read,0.34444269275793643,1,2,0.02
is-path-in-cwd,0.1737734938267299,0,1,0,is-path-inside,0.2976703292410714,1,2,1
babel-register,0.15835452946738587,0,0.39285714285714285,4,home-or-tmp,0.16682421895446542,0,1.5,0.125
can-symlink,0.17123330357142857,0,1,0,tmp,0.2955483080357142,1,2,1
bin-build,0.3137711127232143,19.5,0.23076923076923078,0,tempfile,0.2666889604512117,2,1.5,0.14285714285714285
exec-buffer,0.1849133705357143,0,0.36585365853658536,0,tempfile,0.2666889604512117,2,1.5,0.5
npm,0.22980133928571428,0,0.4296482412060302,48,osenv,0.23211407479056437,0,1.5,0.02
node-gyp,0.15390662276785713,0,0.36024844720496896,14,osenv,0.23211407479056437,0,1.5,0.07142857142857142
cordova-common,0.17417187499999998,0,0.5769230769230769,13,osenv,0.23211407479056437,0,1.5,0.08333333333333333
browser-launcher2,0.19490833333333335,0,0.2833333333333333,0,osenv,0.23211407479056437,0,1.5,0.125
configstore,0.19643546626984126,0,0.7894736842105263,5,osenv,0.23211407479056437,0,1.5,0.1111111111111111
npmconf,0.18284263392857145,0,0.7619047619047619,1,osenv,0.23211407479056437,0,1.5,0.1111111111111111
default-browser-id,0.31567208333333335,3,0.2981366459627329,0,untildify,0.25196595589133086,0,2,0.3333333333333333
yeoman-environment,0.17688790051523567,0,0.39673913043478265,16,untildify,0.25196595589133086,0,2,0.08333333333333333
configstore,0.19643546626984126,0,0.7894736842105263,5,xdg-basedir,0.17222709935734373,0,2,0.1111111111111111
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,xdg-basedir,0.17222709935734373,0,2,0.02564102564102564
resolve-dir,0.22118941556490385,1,0.75,0,expand-tilde,0.24400550161508414,0,2,0.5
gulp,0.15,0,0.2800632911392405,2,tildify,0.1598076923076923,0,2,0.07692307692307693
eslint,0.15,0,0.4568345323741007,8,user-home,0.31447066273069874,1,2,0.03125
yo,0.15,0,0.353021978021978,20,user-home,0.31447066273069874,1,2,0.03571428571428571
yeoman-doctor,0.15455357142857143,0,0.3032258064516129,4,user-home,0.31447066273069874,1,2,0.125
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,user-home,0.31447066273069874,1,2,0.02564102564102564
v8flags,0.1598076923076923,0,1,0,user-home,0.31447066273069874,1,2,1
node-pre-gyp,0.3598167442376447,0,0.3614864864864865,2,npmlog,0.2072889350422397,0,0.4722222222222222,0.1111111111111111
node-gyp,0.15390662276785713,0,0.36024844720496896,14,npmlog,0.2072889350422397,0,0.4722222222222222,0.07142857142857142
npm-registry-client,0.15390662276785713,0,0.36241610738255037,11,npmlog,0.2072889350422397,0,0.4722222222222222,0.07692307692307693
npm,0.22980133928571428,0,0.4296482412060302,48,npmlog,0.2072889350422397,0,0.4722222222222222,0.02
npmlog,0.2072889350422397,0,0.4722222222222222,3,gauge,0.20872772611364832,0,1,0.3333333333333333
lodash.templatesettings,0.18017807456462967,0,1,1,lodash.escape,0.22655913403813824,0,2,0.5
gulp-notify,0.15,0,0.2668213457076566,2,lodash.template,0.21307026194506853,3.5,0.8999999999999999,0.2
gulp-util,0.7956055470720401,84,0.32234432234432236,29,lodash.template,0.21307026194506853,3.5,0.8999999999999999,0.05555555555555555
gauge,0.20872772611364832,0,1,1,lodash.pad,0.1854837134393202,0,2,0.2
gauge,0.20872772611364832,0,1,1,lodash.padend,0.1854837134393202,0,2,0.2
gauge,0.20872772611364832,0,1,1,lodash.padstart,0.1854837134393202,0,2,0.2
jws,0.1925,0,0.2436974789915966,1,base64url,0.29749270833333336,12,0.2994350282485876,0.5
jwa,0.2318125,2,0.24358974358974356,1,base64url,0.29749270833333336,12,0.2994350282485876,0.3333333333333333
cross-spawn,0.1536748608763032,0,0.32857142857142857,0,spawn-sync,0.21530813873626373,2,0.4782608695652174,0.5
gulp-decompress,0.16338107531552193,0,0.24581724581724584,1,decompress,0.2228103390870871,3,0.3,0.25
bin-build,0.3137711127232143,19.5,0.23076923076923078,0,decompress,0.2228103390870871,3,0.3,0.14285714285714285
nodemon,0.15,0,0.23227917121046893,0,touch,0.16275,0,1,0.1
sails,0.15,0,0.2925824175824176,37,grunt-cli,0.16065421875,0,0.28750000000000003,0.02
grunt,0.15255,0,0.2909930715935335,9,grunt-cli,0.16065421875,0,0.28750000000000003,0.0625
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,nopt,0.5111593290965483,1,2,0.02564102564102564
touch,0.16275,0,1,0,nopt,0.5111593290965483,1,2,1
cordova,0.15,0,0.25163398692810457,7,nopt,0.5111593290965483,1,2,0.14285714285714285
npmconf,0.18284263392857145,0,0.7619047619047619,1,nopt,0.5111593290965483,1,2,0.1111111111111111
weinre,0.17630277777777775,0,0.4411764705882353,0,nopt,0.5111593290965483,1,2,0.3333333333333333
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,nopt,0.5111593290965483,1,2,0.041666666666666664
istanbul,0.15,0,0.25531914893617025,4,nopt,0.5111593290965483,1,2,0.07142857142857142
messageformat,0.17161125,0,0.463768115942029,1,nopt,0.5111593290965483,1,2,0.2
npm,0.22980133928571428,0,0.4296482412060302,48,nopt,0.5111593290965483,1,2,0.02
node-pre-gyp,0.3598167442376447,0,0.3614864864864865,2,nopt,0.5111593290965483,1,2,0.1111111111111111
node-gyp,0.15390662276785713,0,0.36024844720496896,14,nopt,0.5111593290965483,1,2,0.07142857142857142
grunt-cli,0.16065421875,0,0.28750000000000003,4,nopt,0.5111593290965483,1,2,0.25
grunt,0.15255,0,0.2909930715935335,9,nopt,0.5111593290965483,1,2,0.0625
node-gyp,0.15390662276785713,0,0.36024844720496896,14,path-array,0.15934055766369046,0,0.4444444444444444,0.07142857142857142
es6-map,0.18670605468749998,0,1.1666666666666667,14,es6-set,0.1764500244140625,0,1.2,0.16666666666666666
eslint,0.15,0,0.4568345323741007,8,es6-map,0.18670605468749998,0,1.1666666666666667,0.03125
escope,0.153984375,0,0.6666666666666666,3,es6-map,0.18670605468749998,0,1.1666666666666667,0.25
memoizee,0.17456145833333334,0,0.9090909090909091,11,es6-weak-map,0.20391842819940473,0,1.25,0.14285714285714285
escope,0.153984375,0,0.6666666666666666,3,es6-weak-map,0.20391842819940473,0,1.25,0.25
es6-map,0.18670605468749998,0,1.1666666666666667,14,es6-iterator,2.0438465518677567,1,1.3333333333333333,0.16666666666666666
es6-set,0.1764500244140625,0,1.2,13,es6-iterator,2.0438465518677567,1,1.3333333333333333,0.2
cli-color,0.173375,0,0.75,7,es6-iterator,2.0438465518677567,1,1.3333333333333333,0.16666666666666666
es6-weak-map,0.20391842819940473,0,1.25,8,es6-iterator,2.0438465518677567,1,1.3333333333333333,0.25
es5-ext,4.163638631127143,8,1,25,es6-iterator,2.0438465518677567,1,1.3333333333333333,0.5
event-emitter,0.22764327707635787,0,0.8333333333333334,8,es5-ext,4.163638631127143,8,1,0.5
es6-weak-map,0.20391842819940473,0,1.25,8,es5-ext,4.163638631127143,8,1,0.25
timers-ext,0.1957582068452381,0,0.6666666666666666,4,es5-ext,4.163638631127143,8,1,0.5
lru-queue,0.17119674851190475,0,0.625,1,es5-ext,4.163638631127143,8,1,1
es6-iterator,2.0438465518677567,1,1.3333333333333333,15,es5-ext,4.163638631127143,8,1,0.3333333333333333
d,2.127111936359859,0,0.8,22,es5-ext,4.163638631127143,8,1,1
es6-symbol,2.719611204701224,5,1,13,es5-ext,4.163638631127143,8,1,0.5
es6-set,0.1764500244140625,0,1.2,13,es5-ext,4.163638631127143,8,1,0.2
es6-map,0.18670605468749998,0,1.1666666666666667,14,es5-ext,4.163638631127143,8,1,0.16666666666666666
memoizee,0.17456145833333334,0,0.9090909090909091,11,es5-ext,4.163638631127143,8,1,0.14285714285714285
cli-color,0.173375,0,0.75,7,es5-ext,4.163638631127143,8,1,0.16666666666666666
readdirp,0.1766864570297523,0,0.5652173913043479,0,minimatch,1.4354749475614972,17,0.8,0.3333333333333333
node-gyp,0.15390662276785713,0,0.36024844720496896,14,minimatch,1.4354749475614972,17,0.8,0.07142857142857142
glob,1.6996014110138375,15,0.6666666666666666,25,minimatch,1.4354749475614972,17,0.8,0.2
gulp-match,0.19651388888888888,2,0.5555555555555556,0,minimatch,1.4354749475614972,17,0.8,1
babel-core,0.2064267983195448,0,0.5188679245283019,32,minimatch,1.4354749475614972,17,0.8,0.047619047619047616
gulp-jshint,0.15,0,0.26301369863013696,2,minimatch,1.4354749475614972,17,0.8,0.2
sinopia,0.15,0,0.3179791976225854,7,minimatch,1.4354749475614972,17,0.8,0.04
fileset,0.15910714285714284,0,0.5238095238095238,1,minimatch,1.4354749475614972,17,0.8,0.5
jshint,0.1925,0,0.46875,1,minimatch,1.4354749475614972,17,0.8,0.125
globule,0.30505434375,3,0.5454545454545455,1,minimatch,1.4354749475614972,17,0.8,0.3333333333333333
matcher-collection,0.3002326238839286,4,0.5555555555555556,0,minimatch,1.4354749475614972,17,0.8,1
broccoli-funnel,0.20036249999999997,0,0.49253731343283585,6,minimatch,1.4354749475614972,17,0.8,0.08333333333333333
nodemon,0.15,0,0.23227917121046893,0,minimatch,1.4354749475614972,17,0.8,0.1
multimatch,0.19493662774725273,0,0.6428571428571428,0,minimatch,1.4354749475614972,17,0.8,0.25
twig,0.1664213169642857,0,0.5333333333333333,0,minimatch,1.4354749475614972,17,0.8,0.5
resp-modifier,0.1735099206349206,0,0.5833333333333334,1,minimatch,1.4354749475614972,17,0.8,0.5
fstream-ignore,0.1695466090237093,0,0.4,2,minimatch,1.4354749475614972,17,0.8,0.3333333333333333
grunt,0.15255,0,0.2909930715935335,9,minimatch,1.4354749475614972,17,0.8,0.0625
forever-monitor,0.1585,0,0.21862871927554983,1,minimatch,1.4354749475614972,17,0.8,0.2
karma,0.15,0,0.2646370023419204,2,minimatch,1.4354749475614972,17,0.8,0.043478260869565216
minimatch,1.4354749475614972,17,0.8,5,brace-expansion,1.370091542349873,11,1.5,1
decompress,0.2228103390870871,3,0.3,0,decompress-tar,0.1710431986915582,1.95,0.41052631578947374,0.1111111111111111
decompress,0.2228103390870871,3,0.3,0,decompress-tarbz2,0.1710431986915582,1.95,0.4158415841584159,0.1111111111111111
decompress,0.2228103390870871,3,0.3,0,decompress-targz,0.1710431986915582,0.95,0.41052631578947374,0.1111111111111111
decompress,0.2228103390870871,3,0.3,0,decompress-unzip,0.1710431986915582,3.6166666666666667,0.42105263157894735,0.1111111111111111
yeoman-environment,0.17688790051523567,0,0.39673913043478265,16,mem-fs,0.16252553228021976,0,0.46,0.08333333333333333
decompress-targz,0.1710431986915582,0.95,0.41052631578947374,0,vinyl,0.471832806330131,2,1.3333333333333333,0.16666666666666666
decompress-unzip,0.1710431986915582,3.6166666666666667,0.42105263157894735,0,vinyl,0.471832806330131,2,1.3333333333333333,0.14285714285714285
download,0.23622654648562502,0,0.2627906976744186,9,vinyl,0.471832806330131,2,1.3333333333333333,0.06666666666666667
mem-fs-editor,0.1536748608763032,0,0.4936708860759494,6,vinyl,0.471832806330131,2,1.3333333333333333,0.1
gulp-watch,0.15,0,0.2418655097613883,5,vinyl,0.471832806330131,2,1.3333333333333333,0.1111111111111111
buffer-to-vinyl,0.1853414129772725,2.366666666666667,0.6363636363636364,1,vinyl,0.471832806330131,2,1.3333333333333333,0.25
decompress-tar,0.1710431986915582,1.95,0.41052631578947374,0,vinyl,0.471832806330131,2,1.3333333333333333,0.16666666666666666
decompress-tarbz2,0.1710431986915582,1.95,0.4158415841584159,0,vinyl,0.471832806330131,2,1.3333333333333333,0.14285714285714285
vinyl-fs,0.2226968472671534,9.566666666666666,0.3722943722943723,16,vinyl,0.471832806330131,2,1.3333333333333333,0.058823529411764705
mem-fs,0.16252553228021976,0,0.46,1,vinyl,0.471832806330131,2,1.3333333333333333,0.3333333333333333
vinyl-file,0.2101996332226801,3,0.4444444444444444,3,vinyl,0.471832806330131,2,1.3333333333333333,0.16666666666666666
gulp-util,0.7956055470720401,84,0.32234432234432236,29,vinyl,0.471832806330131,2,1.3333333333333333,0.05555555555555555
gulp-sourcemaps,0.1611341504741444,0,0.5142857142857143,4,vinyl,0.471832806330131,2,1.3333333333333333,0.2
ember-cli-babel,0.15,0,0.3037974683544304,2,broccoli-babel-transpiler,0.1755,0,0.36758893280632415,0.2
jade,0.16416666666666666,0,0.2777777777777778,4,transformers,0.16395416666666668,0,0.2529182879377432,0.1
glob-stream,0.1611341504741444,0,0.4013157894736842,1,unique-stream,0.1792068911755237,0,0.3714285714285714,0.125
win-detect-browsers,0.17070901041666664,0,0.33891213389121344,1,unique-stream,0.1792068911755237,0,0.3714285714285714,0.08333333333333333
gulp-if,0.16416666666666666,0,0.39285714285714285,2,ternary-stream,0.19651388888888888,2,0.47058823529411764,0.3333333333333333
gulp-useref,0.15,0,0.28200972447325773,5,gulp-if,0.16416666666666666,0,0.39285714285714285,0.1111111111111111
imagemin,0.1682142857142857,0,0.19290020093770932,4,imagemin-gifsicle,0.16429821428571428,0,0.17670682730923695,0.1
